species,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,coordinateUncertaintyInMeters
Xenoglaux loweryi,-5.673133,-77.76283,2017-02-04,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-02-20,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-02-05,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-02-05,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6726,-77.7626,2017-02-17,2017,HUMAN_OBSERVATION,5.0
Xenoglaux loweryi,-5.676269,-77.767266,2017-02-17,2017,HUMAN_OBSERVATION,25.0
Xenoglaux loweryi,-5.699837,-77.810389,2017-02-17,2017,HUMAN_OBSERVATION,1000.0
Xenoglaux loweryi,-5.695999,-77.81149,2017-02-12,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-02-17,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-04-13,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-04-05,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-05-13,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-06-27,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-06-27,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-06-27,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-06-27,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-07-05,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-07-23,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-07-19,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-07-05,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-07-21,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-07-19,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.69711,-77.80872,2017-07-21,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-07-10,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.67402,-77.765279,2017-07-12,2017,HUMAN_OBSERVATION,47.0
Xenoglaux loweryi,-5.673133,-77.76283,2017-08-30,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-08-23,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-08-22,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-08-24,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2017-08-23,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-08-06,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673338,-77.76272,2017-09-02,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-09-08,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2017-09-12,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.696485,-77.810486,2017-09-27,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673338,-77.76272,2017-09-02,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.732143,-77.95156,2017-09-05,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6742,-77.7432,2017-10-19,2017,HUMAN_OBSERVATION,30.0
Xenoglaux loweryi,-5.69574,-77.81125,2017-10-08,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-11-06,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-11-04,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-11-06,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2017-12-27,2017,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-01-15,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-01-15,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-02-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-02-08,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-02-08,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-02-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.693903,-77.775959,2016-02-08T20:30,2016,HUMAN_OBSERVATION,31373.0
Xenoglaux loweryi,-5.673133,-77.76283,2016-02-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2016-02-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-02-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-03-18,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-03-28,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-04-21,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-04-21,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.697982,-77.811356,2016-04-10,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-04-10,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-05-14,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-05-22,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-05-22,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-05-18,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.733424,-77.95456,2016-05-22,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-06-13,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-06-29,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.669775,-77.76486,2016-06-29,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-06-05,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-06-06,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-07-16,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-07-24,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-07-24,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-07-31,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-07-14,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-07-14,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-08-19,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-08-24,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-08-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-08-25,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-08-14,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.699503,-77.809265,2016-08-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-08-25,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.699503,-77.809265,2016-08-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.699503,-77.809265,2016-08-02,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-09-01,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695862,-77.81132,2016-09-05,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695747,-77.81127,2016-09-12,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-09-05,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695862,-77.81132,2016-09-05,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695862,-77.81132,2016-09-05,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-09-05,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-09-05,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-09-28,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-09-28,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-09-28,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-09-28,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695702,-77.81131,2016-10-08,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.696235,-77.81057,2016-11-15,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2016-11-17,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-11-11,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.672744,-77.762846,2016-11-24,2016,HUMAN_OBSERVATION,100.0
Xenoglaux loweryi,-5.695999,-77.81149,2016-12-01,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-12-03,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-12-04,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-12-03,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2016-12-01,2016,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.674659,-77.764457,2016-12-25,2016,HUMAN_OBSERVATION,25.0
Xenoglaux loweryi,-5.675679,-77.77461,2015-01-20,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.675679,-77.77461,2015-01-20,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-02-23,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-02-24,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-04-22,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.696479,-77.813,2015-04-25,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-05-09,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-06-23,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-06-17,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-07-01,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-07-01,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-07-01,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-07-15,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-07-15,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-07-01,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-07-28,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-07-15,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-07-28,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-07-01,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-08-22,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-08-18,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6861,-77.7978,2015-08-03,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-08-26,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-09-11,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-09-28,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.69584,-77.81132,2015-09-28,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.69584,-77.81132,2015-09-28,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.69584,-77.81132,2015-09-28,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.69584,-77.81132,2015-09-28,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-09-24,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-09-24,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-09-24,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-09-24,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.691918,-77.78822,2015-10-29,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-10-30,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2015-10-18,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-10-27,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.703253,-77.678223,2015-10-27T20:59:54,2015,HUMAN_OBSERVATION,31373.0
Xenoglaux loweryi,-5.695999,-77.81149,2015-11-23,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2015-12-05,2015,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-02-13,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-02-13,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-02-13,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-02-04,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-02-04,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-02-04,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-03-06,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-03-04,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-03-20,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-05-13,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.665919,-77.90244,2014-05-12,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.700373,-77.94491,2014-05-22,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-07-02,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-07-14,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-07-21,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-07-17,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-07-10,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-08-31,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-08-30,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6723,-77.7631,2014-08-06,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2014-08-16,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2014-08-16,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2014-08-16,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-09-06,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-09-07,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-09-10,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-09-10,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.67,-77.76,2014-10-09,2014,MACHINE_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-10-14,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-10-14,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-10-12,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-10-14,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-10-14,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6723,-77.7631,2014-10-12,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6723,-77.7631,2014-10-12,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6718,-77.7628,2014-10-11,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-10-09,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-10-09,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-10-09,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2014-10-09,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-11-19,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-11-19,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-11-19,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2014-12-08,2014,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-05-12,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-05-17,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.69526,-77.81195,2013-05-30,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.669519,-77.845274,2013-05-17T18:56,2013,HUMAN_OBSERVATION,31373.0
Xenoglaux loweryi,-5.695999,-77.81149,2013-06-13,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-07-29,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-07-29,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2013-07-05,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-07-27,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-07-29,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.7025,-77.8307,2013-07-01,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.7025,-77.8307,2013-07-01,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6776,-77.7737,2013-07-04,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.7025,-77.8307,2013-07-01,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.7025,-77.8307,2013-07-01,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-07-21,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-08-03,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673133,-77.76283,2013-08-31,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-08-03,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-08-07,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-08-06,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-08-20,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6713,-77.7588,2013-08-03,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.776014,-77.976417,2013-08-01T19:12,2013,HUMAN_OBSERVATION,31373.0
Xenoglaux loweryi,-5.695999,-77.81149,2013-09-01,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.684832,-77.782074,2013-10-10,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-10-10,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2013-11-19,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2013-11-02,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6724,-77.7608,2013-12-13,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.672,-77.7587,2013-12-13,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.675253,-77.76201,2013-12-13,2013,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-01-05,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-05-20,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-05-12,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-05-12,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-06-07,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-07-10,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.697119,-77.809739,2012-07-24,2012,HUMAN_OBSERVATION,25.0
Xenoglaux loweryi,-5.695999,-77.81149,2012-07-03,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-08-25,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-08-20,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-09-05,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-09-05,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-09-05,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-09-24,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2012-09-24,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-09-07,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-09-07,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-09-20,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-10-16,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-10-26,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-10-27,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-10-24,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-10-22,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6713,-77.7588,2012-10-27,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2012-10-27,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-10-11,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-10-11,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.641837,-78.259285,2012-10-04,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-11-04,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-11-25,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2012-11-27,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2012-11-27,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2012-11-04,2012,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-01-10,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-02-13,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.665919,-77.90244,2011-02-09,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2011-02-17,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-07-16,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.73263,-77.95222,2011-07-07,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-08-15,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2011-08-15,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2011-08-15,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-08-15,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.6776,-77.7737,2011-09-11,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-10-16,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.7009,-77.8123,2011-10-16,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-10-16,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.661811,-77.9083,2011-11-05,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-11-03,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-11-03,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-11-09,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2011-11-07,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-11-03,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.695999,-77.81149,2011-11-03,2011,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.687125,-77.78647,2010-02-11,2010,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.709723,-77.84131,2010-03-16,2010,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.709723,-77.84131,2010-03-16,2010,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.71233,-77.83693,2010-03-16,2010,HUMAN_OBSERVATION,
Xenoglaux loweryi,-5.673815,-77.869748,2010-03-16T21:14,2010,HUMAN_OBSERVATION,31373.0
Xenoglaux loweryi,-5.793236,-77.79476,2010-04-22,2010,HUMAN_OBSERVATION,
